"Position X","Position Y","Position Z","Unit","Category","Collection","Time","Parent","ID"
117.94,137.69,0.50,"um","Spot","Position",147,1000000200,7874
112.26,138.40,0.50,"um","Spot","Position",148,1000000200,7932
108.57,139.57,0.50,"um","Spot","Position",149,1000000200,7994
106.47,141.27,0.50,"um","Spot","Position",150,1000000200,8051
106.35,142.41,0.50,"um","Spot","Position",151,1000000200,8112
100.74,144.61,0.50,"um","Spot","Position",152,1000000200,8163
96.56,144.92,0.50,"um","Spot","Position",153,1000000200,8226
93.18,145.99,0.50,"um","Spot","Position",154,1000000200,8288
90.23,146.26,0.50,"um","Spot","Position",155,1000000200,8351
85.12,144.02,0.50,"um","Spot","Position",156,1000000200,8412
79.69,146.22,0.50,"um","Spot","Position",157,1000000200,8472
74.58,148.00,0.50,"um","Spot","Position",158,1000000200,8531
67.59,147.52,0.50,"um","Spot","Position",159,1000000200,8592
63.38,147.50,0.50,"um","Spot","Position",160,1000000200,8652
63.71,147.78,0.50,"um","Spot","Position",161,1000000200,8714
63.38,147.54,0.50,"um","Spot","Position",162,1000000200,8773
57.83,150.27,0.50,"um","Spot","Position",163,1000000200,8835
53.39,149.58,0.50,"um","Spot","Position",164,1000000200,8888
48.77,151.42,0.50,"um","Spot","Position",165,1000000200,8942
46.39,150.99,0.50,"um","Spot","Position",166,1000000200,8997
42.04,155.14,0.50,"um","Spot","Position",167,1000000200,9055
39.67,158.11,0.50,"um","Spot","Position",168,1000000200,9110
224.78,134.64,0.50,"um","Spot","Position",117,1000000201,6160
224.78,145.08,0.50,"um","Spot","Position",118,1000000201,6215
224.78,150.48,0.50,"um","Spot","Position",119,1000000201,6271
220.60,151.21,0.50,"um","Spot","Position",120,1000000201,6325
215.12,151.88,0.50,"um","Spot","Position",121,1000000201,6381
215.02,145.37,0.50,"um","Spot","Position",122,1000000201,6442
224.78,140.34,0.50,"um","Spot","Position",123,1000000201,6502
224.78,133.05,0.50,"um","Spot","Position",124,1000000201,6566
224.78,134.63,0.50,"um","Spot","Position",125,1000000201,6625
3.87,108.07,0.50,"um","Spot","Position",118,1000000202,6162
6.12,105.42,0.50,"um","Spot","Position",119,1000000202,6216
6.49,104.37,0.50,"um","Spot","Position",120,1000000202,6273
8.63,103.33,0.50,"um","Spot","Position",121,1000000202,6328
10.65,103.16,0.50,"um","Spot","Position",122,1000000202,6389
11.63,101.90,0.50,"um","Spot","Position",123,1000000202,6449
13.93,101.49,0.50,"um","Spot","Position",124,1000000202,6508
14.83,97.98,0.50,"um","Spot","Position",125,1000000202,6573
15.45,96.83,0.50,"um","Spot","Position",126,1000000202,6632
17.48,97.55,0.50,"um","Spot","Position",127,1000000202,6689
20.59,97.04,0.50,"um","Spot","Position",128,1000000202,6748
20.97,96.76,0.50,"um","Spot","Position",129,1000000202,6803
23.14,97.44,0.50,"um","Spot","Position",130,1000000202,6860
24.25,95.55,0.50,"um","Spot","Position",131,1000000202,6915
121.32,95.02,0.50,"um","Spot","Position",118,1000000203,6183
122.38,85.09,0.50,"um","Spot","Position",120,1000000203,6293
121.53,81.99,0.50,"um","Spot","Position",121,1000000203,6351
121.17,82.32,0.50,"um","Spot","Position",122,1000000203,6411
121.27,79.33,0.50,"um","Spot","Position",123,1000000203,6470
121.97,84.12,0.50,"um","Spot","Position",124,1000000203,6528
128.01,81.46,0.50,"um","Spot","Position",125,1000000203,6592
131.77,79.89,0.50,"um","Spot","Position",126,1000000203,6652
133.98,78.81,0.50,"um","Spot","Position",127,1000000203,6711
132.31,76.79,0.50,"um","Spot","Position",128,1000000203,6770
148.15,123.62,0.50,"um","Spot","Position",118,1000000204,6189
146.88,125.26,0.50,"um","Spot","Position",119,1000000204,6243
144.81,123.25,0.50,"um","Spot","Position",120,1000000204,6299
142.55,122.91,0.50,"um","Spot","Position",121,1000000204,6357
142.17,123.37,0.50,"um","Spot","Position",122,1000000204,6416
140.60,122.23,0.50,"um","Spot","Position",124,1000000204,6535
140.41,117.70,0.50,"um","Spot","Position",125,1000000204,6595
138.08,117.64,0.50,"um","Spot","Position",126,1000000204,6656
135.86,114.18,0.50,"um","Spot","Position",127,1000000204,6713
135.05,113.06,0.50,"um","Spot","Position",128,1000000204,6771
132.81,113.18,0.50,"um","Spot","Position",129,1000000204,6825
133.41,111.26,0.50,"um","Spot","Position",130,1000000204,6880
133.89,108.68,0.50,"um","Spot","Position",131,1000000204,6937
136.39,105.78,0.50,"um","Spot","Position",132,1000000204,6995
136.08,105.14,0.50,"um","Spot","Position",133,1000000204,7052
136.07,105.10,0.50,"um","Spot","Position",134,1000000204,7108
138.67,102.79,0.50,"um","Spot","Position",135,1000000204,7165
138.30,104.50,0.50,"um","Spot","Position",136,1000000204,7225
140.28,104.32,0.50,"um","Spot","Position",137,1000000204,7287
140.61,103.74,0.50,"um","Spot","Position",138,1000000204,7346
145.32,108.71,0.50,"um","Spot","Position",139,1000000204,7406
146.80,109.33,0.50,"um","Spot","Position",140,1000000204,7470
148.36,110.95,0.50,"um","Spot","Position",141,1000000204,7530
144.09,99.56,0.50,"um","Spot","Position",143,1000000204,7643
131.93,95.82,0.50,"um","Spot","Position",144,1000000204,7697
132.48,93.93,0.50,"um","Spot","Position",147,1000000204,7878
128.27,92.90,0.50,"um","Spot","Position",148,1000000204,7935
23.83,7.09,0.50,"um","Spot","Position",119,1000000205,6223
27.37,15.28,0.50,"um","Spot","Position",121,1000000205,6335
31.05,18.43,0.50,"um","Spot","Position",122,1000000205,6396
35.11,22.07,0.50,"um","Spot","Position",123,1000000205,6455
37.93,29.52,0.50,"um","Spot","Position",124,1000000205,6513
40.83,40.23,0.50,"um","Spot","Position",126,1000000205,6636
191.26,0.22,0.50,"um","Spot","Position",119,1000000206,6259
189.90,0.22,0.50,"um","Spot","Position",120,1000000206,6314
190.18,2.97,0.50,"um","Spot","Position",121,1000000206,6372
188.57,3.61,0.50,"um","Spot","Position",122,1000000206,6431
188.56,3.33,0.50,"um","Spot","Position",123,1000000206,6489
192.35,5.44,0.50,"um","Spot","Position",124,1000000206,6553
190.10,4.28,0.50,"um","Spot","Position",125,1000000206,6612
190.78,5.39,0.50,"um","Spot","Position",126,1000000206,6672
190.35,5.44,0.50,"um","Spot","Position",127,1000000206,6729
192.30,7.14,0.50,"um","Spot","Position",128,1000000206,6787
190.49,5.87,0.50,"um","Spot","Position",129,1000000206,6844
189.52,6.04,0.50,"um","Spot","Position",130,1000000206,6899
188.35,5.91,0.50,"um","Spot","Position",131,1000000206,6954
189.35,7.14,0.50,"um","Spot","Position",132,1000000206,7011
190.85,8.11,0.50,"um","Spot","Position",133,1000000206,7068
192.59,9.90,0.50,"um","Spot","Position",134,1000000206,7125
194.81,10.93,0.50,"um","Spot","Position",135,1000000206,7183
195.37,11.23,0.50,"um","Spot","Position",136,1000000206,7243
198.73,12.66,0.50,"um","Spot","Position",137,1000000206,7303
199.32,11.56,0.50,"um","Spot","Position",138,1000000206,7362
198.71,11.77,0.50,"um","Spot","Position",139,1000000206,7423
199.27,11.57,0.50,"um","Spot","Position",140,1000000206,7484
200.12,11.79,0.50,"um","Spot","Position",141,1000000206,7545
200.78,11.57,0.50,"um","Spot","Position",142,1000000206,7602
200.66,12.01,0.50,"um","Spot","Position",143,1000000206,7659
201.34,12.40,0.50,"um","Spot","Position",144,1000000206,7717
200.56,13.62,0.50,"um","Spot","Position",145,1000000206,7776
201.56,14.76,0.50,"um","Spot","Position",146,1000000206,7837
203.42,16.39,0.50,"um","Spot","Position",147,1000000206,7898
204.81,17.74,0.50,"um","Spot","Position",148,1000000206,7960
203.61,17.25,0.50,"um","Spot","Position",149,1000000206,8021
204.28,16.43,0.50,"um","Spot","Position",150,1000000206,8078
206.76,17.10,0.50,"um","Spot","Position",151,1000000206,8133
206.06,16.83,0.50,"um","Spot","Position",152,1000000206,8193
206.97,16.91,0.50,"um","Spot","Position",153,1000000206,8259
207.23,17.28,0.50,"um","Spot","Position",154,1000000206,8323
209.41,18.61,0.50,"um","Spot","Position",155,1000000206,8384
209.29,18.16,0.50,"um","Spot","Position",156,1000000206,8446
209.30,19.40,0.50,"um","Spot","Position",157,1000000206,8507
209.80,19.44,0.50,"um","Spot","Position",158,1000000206,8568
210.57,19.97,0.50,"um","Spot","Position",159,1000000206,8628
211.93,21.07,0.50,"um","Spot","Position",160,1000000206,8690
213.20,21.09,0.50,"um","Spot","Position",161,1000000206,8753
215.74,21.80,0.50,"um","Spot","Position",162,1000000206,8815
216.31,22.77,0.50,"um","Spot","Position",163,1000000206,8871
216.45,24.35,0.50,"um","Spot","Position",164,1000000206,8928
216.92,23.13,0.50,"um","Spot","Position",165,1000000206,8984
217.76,23.38,0.50,"um","Spot","Position",166,1000000206,9041
219.34,24.41,0.50,"um","Spot","Position",167,1000000206,9098
219.20,25.41,0.50,"um","Spot","Position",168,1000000206,9154
196.52,75.26,0.50,"um","Spot","Position",119,1000000207,6262
189.95,75.89,0.50,"um","Spot","Position",122,1000000207,6432
188.75,74.88,0.50,"um","Spot","Position",123,1000000207,6490
187.41,75.43,0.50,"um","Spot","Position",124,1000000207,6552
186.80,74.60,0.50,"um","Spot","Position",125,1000000207,6611
185.76,74.67,0.50,"um","Spot","Position",126,1000000207,6670
184.77,74.46,0.50,"um","Spot","Position",127,1000000207,6726
183.55,73.98,0.50,"um","Spot","Position",128,1000000207,6784
183.88,73.13,0.50,"um","Spot","Position",129,1000000207,6840
188.14,74.69,0.50,"um","Spot","Position",130,1000000207,6897
184.58,73.63,0.50,"um","Spot","Position",131,1000000207,6952
182.61,73.66,0.50,"um","Spot","Position",132,1000000207,7010
180.62,72.21,0.50,"um","Spot","Position",133,1000000207,7066
179.12,71.02,0.50,"um","Spot","Position",134,1000000207,7122
